region,prefecture,commune,canton,operateur,lat,lon
Savanes,Kpendjal,Kpendjal 1,Mandouri,Moov,10.85064327271696,0.8185720068948077
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.846590373178977,0.8178705121619605
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.848475,0.8179683333333333
Savanes,Kpendjal,Kpendjal 2,Borgou,"Moov, Togocom",10.723918333333332,0.6520516666666667
Savanes,Oti,Oti 2,Nagbéni,"Moov, Togocom",10.671340000000002,0.57009
Savanes,Oti,Oti 2,Nagbéni,"Moov, Togocom",10.671071666666668,0.57052
Savanes,Kpendjal,Kpendjal 2,Borgou,"Moov, Togocom",10.723727500057745,0.6519112638136517
Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",10.928288969947205,0.3860615555720794
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.846278333333332,0.8167983333333333
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.849163333333335,0.81814
Savanes,Kpendjal,Kpendjal 1,Mandouri,"Moov, Togocom",10.881664999999998,0.7791466666666668
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,"Moov, Togocom",10.972346666666665,0.50423
Savanes,Kpendjal,Kpendjal 1,Mandouri,Togocom,10.912973333333332,0.77587
Savanes,Kpendjal,Kpendjal 1,Mandouri,Togocom,10.944596666666666,0.7899550000000001
Savanes,Kpendjal,Kpendjal 1,Mandouri,Togocom,10.946236666666668,0.7906233333333332
Savanes,Kpendjal,Kpendjal 2,Borgou,Togocom,10.748699322367596,0.5603925044099412
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.969646405532922,0.78401178220654
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Togocom,10.974091666666668,0.5062283333333333
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Moov,10.966848333333333,0.61049
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941311666666666,0.6445366666666666
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941146666666668,0.644345
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.940890000000001,0.6436216666666666
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941033333333333,0.64361
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941143333333333,0.64358
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.938998333333332,0.6431316666666667
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.98436944851358,0.6142456053758988
Savanes,Kpendjal,Kpendjal 1,Mandouri,Moov,10.852056666666666,0.8144583333333333
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.925013333333334,0.65549
Maritime,Zio,Zio 4,Gapé-Centre,Moov,6.6018820439752375,1.103747626946887
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.036006911171462,0.1175450329317339
Maritime,Zio,Zio 4,Gapé-Centre,"Moov, Togocom",6.60197838374262,1.1038203837052107
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.037076666666668,0.1189133333333333
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.037097985758338,0.1189903540512474
Maritime,Zio,Zio 4,Gapé-Centre,"Moov, Togocom",6.6023018785600724,1.103398224709238
Maritime,Zio,Zio 4,Gapé-Centre,Moov,6.602511836168342,1.1031315719750385
Maritime,Zio,Zio 4,Gapé-Centre,"Moov, Togocom",6.602150864287973,1.1033439507992049
Maritime,Zio,Zio 4,Gapé-Centre,Nsp,6.602151704148097,1.1037219633362034
Maritime,Zio,Zio 4,Gapé-Centre,"Moov, Togocom",6.602501626922803,1.1027704387164865
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.03143006655991,0.115066013154711
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.396643333333333,1.2101266666666668
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.6791383333333325,1.1674533333333335
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,"Moov, Togocom",10.941901575608409,0.6381011914272486
Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Togocom,10.99331534783023,0.6311670988299428
Maritime,Zio,Zio 1,Davié,Togocom,6.3855430945341585,1.1985254808701158
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,"Moov, Togocom",10.974228333333334,0.5065083333333333
Savanes,Kpendjal,Kpendjal 1,Tambigou,"Moov, Togocom",10.740943333333332,0.7785166666666666
Savanes,Kpendjal,Kpendjal 2,Borgou,Togocom,10.747617250752276,0.5591565011375409
Maritime,Zio,Zio 4,Gapé-Centre,Nsp,6.612801666666667,1.0237566666666666
Maritime,Zio,Zio 1,Davié,Moov,6.385428333333334,1.202655
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,"Moov, Togocom",10.894043333333332,0.3938466666666667
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,"Moov, Togocom",10.894176113367596,0.393955528930704
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.385993463687885,1.2020255913433529
Maritime,Zio,Zio 1,Davié,"Moov, Togocom",6.386735273085264,1.1989391644532428
Maritime,Zio,Zio 1,Davié,Moov,6.38687002549353,1.1989032996030167
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,6.610740725754287,1.4942695381567626
Maritime,Yoto,Yoto 2,Zafi,"Moov, Togocom",6.6251456610713495,1.3720419066905303
Maritime,Yoto,Yoto 2,Zafi,Moov,6.624773921678256,1.3726785758820776
Maritime,Yoto,Yoto 2,Zafi,Moov,6.6215214151062325,1.3775663816566335
Maritime,Yoto,Yoto 1,Tabligbo,"Moov, Togocom",6.598791944615021,1.4954992900546402
Maritime,Yoto,Yoto 3,Gboto,"Moov, Togocom",6.6730323346764155,1.5294961378484626
Maritime,Yoto,Yoto 2,Ahépé,"Moov, Togocom",6.610177268741035,1.397145283770462
Maritime,Yoto,Yoto 3,Gboto,Moov,6.673226514597296,1.5282436863302244
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.543195522487854,1.3632356360459768
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,6.537320392651428,1.3603721595824565
Maritime,Yoto,Yoto 1,Tabligbo,"Moov, Togocom",6.589892494066014,1.4879730552785189
Maritime,Yoto,Yoto 2,Tchékpo,Moov,6.483194869764052,1.368209288327681
Maritime,Yoto,Yoto 2,Tchékpo,Moov,6.535606666666666,1.3595216666666665
Maritime,Yoto,Yoto 2,Tchékpo,Moov,6.5340821992701885,1.3586481528901149
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,6.533791209382175,1.3584689776418744
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,6.530187942934392,1.3564918634284129
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.5358665383896986,1.3598480235626436
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.535912875024317,1.3598753233948553
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.533549677983152,1.358343706420578
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.536883333333333,1.36044
Maritime,Yoto,Yoto 2,Ahépé,"Moov, Togocom",6.600169810759571,1.3905830754177968
Maritime,Yoto,Yoto 2,Tchékpo,Togocom,6.531887231366793,1.3573919930733618
Maritime,Yoto,Yoto 2,Tchékpo,Moov,6.536065000000001,1.3637883333333332
Maritime,Yoto,Yoto 2,Tchékpo,"Moov, Togocom",6.532872227115041,1.3599736766691846
Maritime,Yoto,Yoto 2,Ahépé,"Moov, Togocom",6.604269157751889,1.4007610309676495
Maritime,Yoto,Yoto 2,Ahépé,Togocom,6.608400557180812,1.3977642991726675
Maritime,Yoto,Yoto 2,Ahépé,Togocom,6.609000044269673,1.3997252894824828
Savanes,Tône,Tône 1,Dapaong,Togocom,10.862696289390808,0.2138040981133661
Maritime,Yoto,Yoto 3,Tométy-Kondji,Moov,6.777986663033667,1.5346464173560213
Maritime,Yoto,Yoto 3,Tométy-Kondji,"Moov, Togocom",6.777770535937178,1.5354537587044486
Maritime,Yoto,Yoto 3,Sendome,"Moov, Togocom",6.766123333333333,1.574523333333333
Maritime,Yoto,Yoto 3,Sendome,Moov,6.764770557142643,1.5742383333333332
Maritime,Yoto,Yoto 2,Zafi,Togocom,6.73551,1.3127583333333335
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.665260000000001,1.1700416666666666
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.6826511,1.1684476
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.667933333333334,1.16879
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.680195001342015,1.1675840984528434
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.689593442836831,1.1682850431497158
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.679326666666666,1.1674533333333335
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.678893333333334,1.167805
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.679024127234717,1.1676776347791393
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.676478333333334,1.1670633333333331
Maritime,Yoto,Yoto 3,Tokpli,"Moov, Togocom",6.662846666666667,1.5947466666666665
Maritime,Yoto,Yoto 3,Tokpli,Moov,6.628208991481019,1.5525529911320182
Maritime,Yoto,Yoto 3,Gboto,"Moov, Togocom",6.66994483960043,1.5222268275827455
Maritime,Yoto,Yoto 3,Gboto,Moov,6.7052000000000005,1.4779600000000002
Maritime,Yoto,Yoto 3,Gboto,"Moov, Togocom",6.678991666666667,1.4843350000000002
Maritime,Yoto,Yoto 3,Gboto,Moov,6.709176666666667,1.4777716666666667
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.678880685032777,1.1684416819066024
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.674579999999999,1.1673833333333334
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.675195,1.166905
Maritime,Yoto,Yoto 1,Tabligbo,Moov,6.602852922395872,1.5213146024773991
Maritime,Zio,Zio 3,Agbélouvé,Moov,6.675205807341349,1.1672222882666503
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.672818333333334,1.1673916666666666
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.672539215422959,1.1671310904201528
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.672237494411457,1.1660391149292249
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.67205,1.16541
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.671673573691978,1.16451535183906
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.271520374700866,1.2902472636482678
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.09896,0.0209133333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.671422785030522,1.1627554341015272
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.098763333333332,0.0209066666666667
Maritime,Zio,Zio 1,Djagblé,"Moov, Togocom",6.260036666666667,1.2651050000000001
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.271672198310778,1.289609627679977
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.6709782275678435,1.1644796011044962
Maritime,Lacs,Lacs 3,Agbodrafo,Nsp,6.226546666666667,1.558583333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.671105,1.1611766666666665
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.270323063401216,1.29202689721238
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.27038,1.291875
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.2724400000000005,1.2912499999999998
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098971666666667,0.0203633333333333
Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,"Moov, Togocom",11.117491666666668,-0.1035966666666667
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.420137782068094,1.220000595759041
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.099540000000001,0.0192283333333333
Savanes,Cinkassé,Cinkassé 2,Biankouri,Moov,11.01347,0.0535416666666667
Savanes,Cinkassé,Cinkassé 2,Biankouri,"Moov, Togocom",11.015305000000001,0.0600266666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098478333333333,0.0195566666666667
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.41543,1.2077433333333334
Savanes,Cinkassé,Cinkassé 1,Boadé,"Moov, Togocom",11.116283333333335,-0.0774083333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.6817582372389674,1.1149773784014585
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.099526666666668,0.0182516666666667
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.036114999999999,0.1095766666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.09997,0.01798
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.43359,1.2408266666666667
Maritime,Zio,Zio 1,Tsévié,Moov,6.420879525753602,1.2014711102560585
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.036531666666667,0.116165
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.035925,0.11657
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.034838333333335,0.11653
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.095326799518231,0.0225992971431592
Maritime,Zio,Zio 3,Agbélouvé,Togocom,6.7664678,1.0689402
Maritime,Zio,Zio 3,Agbélouvé,Togocom,6.776894822200737,1.0583324331169022
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.777071390674885,1.0570831819677002
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.777095083162549,1.0564945431049766
Maritime,Zio,Zio 1,Gblainvié,"Moov, Togocom",6.4413132970292875,1.189506446138456
Maritime,Zio,Zio 1,Tsévié,Nsp,6.439956666666665,1.1946599999999998
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.09047468806543,0.0198877427904351
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.807643333333334,1.0463833333333334
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100888333333334,0.017365
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.030491666666668,0.1259816666666667
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.030371666666667,0.1257566666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.095831666666667,0.0179766666666667
Savanes,Cinkassé,Cinkassé 2,Timbou,"Moov, Togocom",11.036301666666668,0.1163733333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.102076666666669,0.0168083333333333
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.418989182258054,1.2114405653998443
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.419472343044707,1.209652254830126
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.428013333333333,1.2154633333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.829771666666666,1.0226016666666666
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.8298246069383675,1.0231216163539958
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.4248400000000006,1.2002083333333333
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,"Moov, Togocom",11.041590000000001,0.1242733333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.10296,0.0162666666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.090953333333335,0.0196633333333333
Maritime,Zio,Zio 3,Agbélouvé,"Moov, Togocom",6.793599685821364,1.050375478968218
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.4249010089464935,1.205240376696082
Savanes,Oti,Oti 1,Mango,"Moov, Togocom",10.361430880827031,0.4771905132934102
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.103551666666666,0.0159266666666667
Maritime,Zio,Zio 1,Gblainvié,Nsp,6.446764999999999,1.1910216666666666
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.258648333333334,1.3150133333333334
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.4214,1.2071783333333332
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.105853333333334,0.0147133333333333
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,"Moov, Togocom",11.069716210274196,0.166953224739757
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,"Moov, Togocom",11.069770000000002,0.1670183333333334
Maritime,Zio,Zio 1,Abobo,Moov,6.252734647122048,1.3224997911281509
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.424076583702242,1.2096023996739453
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.432091666666667,1.219565
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,"Moov, Togocom",11.069928333333333,0.1671833333333334
Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",6.423378679707593,1.2097298935077745
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.09668,0.015995
Maritime,Zio,Zio 1,Abobo,"Moov, Togocom",6.245406666666666,1.3263133333333332
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.107595,0.0139133333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.096589999999999,0.0161216666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.110874999999998,0.0121716666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098851666666667,0.01615
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.110848333333335,0.0122883333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.110853333333333,0.0124083333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100448333333334,0.0153766666666667
Maritime,Yoto,Yoto 3,Essé-Godjin,Moov,6.727213333333333,1.5259866666666668
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100543333333333,0.01471
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.109726666666665,0.0127533333333333
Maritime,Zio,Zio 1,Djagblé,"Moov, Togocom",6.261716594718406,1.2845019021083095
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100621666666665,0.0144916666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100690000000002,0.0133733333333333
Savanes,Oti,Oti 2,Barkoissi,Togocom,10.555104467987896,0.3012808826485837
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.081076666666668,0.06612
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.852735,0.2108833333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.081368333333334,0.0655566666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.874324717873408,0.2081857859967764
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.873083333333334,0.20954
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.873105925906435,0.2095756241057901
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.854116666666668,0.209485
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.082230000000001,0.0642633333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.088513333333333,0.054975
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.87661314296486,0.2040799557259104
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.853600257376213,0.2099678189270926
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.089104003392753,0.0540440267654403
Savanes,Tône,Tône 1,Dapaong,Togocom,10.853456666666666,0.21006
Savanes,Cinkassé,Cinkassé 2,Biankouri,"Moov, Togocom",11.050841666666667,0.0190716666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.878770000000001,0.2037433333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.879077443288839,0.2035117300363975
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.090522425948352,0.0520038746903512
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.853146666666666,0.2104233333333334
Savanes,Tône,Tône 1,Dapaong,Togocom,10.877568333333333,0.2034516666666667
Savanes,Oti,Oti 2,Nagbéni,Togocom,10.596436666666667,0.3982366666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.852426666666668,0.2112566666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.877358950135617,0.2032506851987277
Savanes,Oti,Oti 2,Nagbéni,Togocom,10.61416147180331,0.3933597184974696
Savanes,Oti,Oti 2,Nagbéni,Togocom,10.619480065950322,0.4056759302131651
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.851374905800595,0.2123241972086184
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.08431,0.0215883333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.097013333333333,0.0220583333333333
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.006943333333334,0.1862416666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.849322774258784,0.2139877559166001
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.007147865204738,0.1864351137721132
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.007121666666668,0.1863233333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.094571666666665,0.01689
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.093021666666667,0.0487783333333333
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov,10.699189999999998,0.0964216666666667
Maritime,Zio,Zio 3,Gamé-Sèva,"Moov, Togocom",6.732001666666667,1.1734550000000001
Maritime,Zio,Zio 1,Gblainvié,"Moov, Togocom",6.498273333333333,1.05799
Maritime,Yoto,Yoto 1,Amoussimé,Moov,6.634628932696734,1.5344788588283038
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.093995,0.044345
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.092458333333331,0.0443916666666667
Savanes,Tône,Tône 1,Dapaong,Togocom,10.88427244261847,0.1872975208516886
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.87089777433813,0.2069120094121547
Maritime,Yoto,Yoto 1,Amoussimé,Togocom,6.6347394407636315,1.5366617402906466
Savanes,Cinkassé,Cinkassé 2,Nadjoundi,"Moov, Togocom",11.011776666666666,0.1919083333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.094584999999999,0.0420833333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100713333333333,0.01212
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.100909999999999,0.0120066666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.846118333333333,0.2178683333333334
Maritime,Zio,Zio 1,Gblainvié,Moov,6.517070439238881,1.0507192476365335
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.844529359606451,0.2194173601173372
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.881457598496402,0.1840936616267642
Savanes,Oti,Oti 2,Galangashie,"Moov, Togocom",10.579054010911003,0.396895863663649
Savanes,Tône,Tône 1,Dapaong,Togocom,10.888999189739208,0.1810263955018272
Savanes,Tône,Tône 1,Dapaong,Togocom,10.880822681711933,0.1924226642886735
Savanes,Tône,Tône 1,Kourientre,"Moov, Togocom",11.000558333333334,0.2103233333333333
Savanes,Tône,Tône 1,Kourientre,"Moov, Togocom",11.000538996996735,0.21029662155329
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.101454382832292,0.010862889451045
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.84063333432624,0.2229486622008529
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.840635,0.2229016666666667
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Nsp,11.100298333333335,0.0189483333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.098098333333333,0.0360016666666667
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.91217205666966,0.1907548812042698
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.099848333333334,0.0078433333333333
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,11.103467394637669,0.0283500125771934
Savanes,Oti,Oti 2,Loko,Nsp,10.583255000000001,0.2603583333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.918523333333333,0.2069283333333333
Savanes,Tône,Tône 1,Dapaong,"Moov, Togocom",10.91850149694676,0.206953354544037
Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",11.104435,0.02589
Maritime,Zio,Zio 3,Gamé-Sèva,"Moov, Togocom",6.7943333333333324,1.1028633333333333
